iteration,image,frozen,update_rate,U,field_term,pv,H,px,py,pz,Px,Py,Pz,k_left,k_right
3,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
3,1,0,1.0000000000000000e+00,-3.1364607834936969e+05,-3.8260154748153564e-02,0.0000000000000000e+00,-3.1364611660952447e+05,-2.3025780695493556e+00,-3.0204047225052504e+00,2.2719630522315639e+00,-5.0816640915483599e-04,-6.6658683252819974e-04,5.0140984197375436e-04,1.3500000000000000e+02,1.3500000000000000e+02
3,2,0,1.0000000000000000e+00,-3.1364588257874426e+05,-8.4827342670931033e-02,0.0000000000000000e+00,-3.1364596740608691e+05,-5.1050876549345130e+00,-5.7503996003678086e+00,4.5539313977360685e+00,-1.1266878515584547e-03,-1.2691075666602073e-03,1.0050482047454011e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,3,0,1.0000000000000000e+00,-3.1364559850288433e+05,-1.3142158276586899e-01,0.0000000000000000e+00,-3.1364572992446710e+05,-7.9092252942801808e+00,-8.4815374901316751e+00,6.8297107161909221e+00,-1.7455897775715743e-03,-1.8719007981187303e-03,1.5073376678972096e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,4,0,1.0000000000000000e+00,-3.1364525645379082e+05,-1.7804371621941320e-01,0.0000000000000000e+00,-3.1364543449750706e+05,-1.0715041611822800e+01,-1.1213840428809293e+01,9.0998064347707288e+00,-2.3648798120172415e-03,-2.4749679754871704e-03,2.0083868369777610e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,5,0,1.0000000000000000e+00,-3.1364488330402551e+05,-2.2469332284233784e-01,0.0000000000000000e+00,-3.1364510799734836e+05,-1.3522511319636143e+01,-1.3947264932595605e+01,1.1364636702645537e+01,-2.9845493736987178e-03,-3.0782966148412412e-03,2.5082855211916995e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,6,0,1.0000000000000000e+00,-3.1364450260688481e+05,-2.7136990487653428e-01,0.0000000000000000e+00,-3.1364477397678967e+05,-1.6331604461565369e+01,-1.6681770200438926e+01,1.3624588878342262e+01,-3.6045892822104686e-03,-3.6818752385481567e-03,3.0071170999134778e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,7,0,1.0000000000000000e+00,-3.1364413473447069e+05,-3.1807254737608914e-01,0.0000000000000000e+00,-3.1364445280701807e+05,-1.9142265974254091e+01,-1.9417297006954513e+01,1.5880027850099445e+01,-4.2249851826395741e-03,-4.2856886562768230e-03,3.5049603039061473e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,8,0,1.0000000000000000e+00,-3.1364379699691728e+05,-3.6480001536513290e-01,0.0000000000000000e+00,-3.1364416179693263e+05,-2.1954421534300700e+01,-2.2153772390918608e+01,1.8131304953871314e+01,-4.8457187581701132e-03,-4.8897189238707424e-03,4.0018911173682840e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,9,0,1.0000000000000000e+00,-3.1364350374974415e+05,-4.1155086224552084e-01,0.0000000000000000e+00,-3.1364391530060640e+05,-2.4767984082454422e+01,-2.4891115427554645e+01,2.0378766439931294e+01,-5.4667690993857173e-03,-5.4939465487218765e-03,4.4979845871402514e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,10,0,1.0000000000000000e+00,-3.1364326647839189e+05,-4.5832342761917688e-01,0.0000000000000000e+00,-3.1364372480181948e+05,-2.7582853692555620e+01,-2.7629236073131075e+01,2.2622756307535035e+01,-6.0881126259606615e-03,-6.0983501873076865e-03,4.9933154069227931e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,11,0,1.0000000000000000e+00,-3.1364309385716351e+05,-5.0511590519165839e-01,0.0000000000000000e+00,-3.1364359897306870e+05,-3.0398921658110318e+01,-3.0368038527193267e+01,2.4863622225558306e+01,-6.7097239411654684e-03,-6.7029073413787119e-03,5.4879591844473642e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,12,0,1.0000000000000000e+00,-3.1364299179826584e+05,-5.5192624590111639e-01,0.0000000000000000e+00,-3.1364354372451175e+05,-3.3216064662389805e+01,-3.3107415271335327e+01,2.7101713093549495e+01,-7.3315744870981079e-03,-7.3075929856291607e-03,5.9819918552333536e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,13,0,1.0000000000000000e+00,-3.1364296349334321e+05,-5.9875245556120138e-01,0.0000000000000000e+00,-3.1364356224579876e+05,-3.6034162691182175e+01,-3.5847260893973207e+01,2.9337383150964957e+01,-7.9536364338027681e-03,-7.9123825560156145e-03,6.4754905366247372e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,14,0,1.0000000000000000e+00,-3.1364300946609362e+05,-6.4559350075470412e-01,0.0000000000000000e+00,-3.1364365505959437e+05,-3.8853153551370937e+01,-3.8587532575516896e+01,3.1571057726565904e+01,-8.5758946778206491e-03,-8.5172652666936372e-03,6.9685480117448939e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,15,0,1.0000000000000000e+00,-3.1364312762148515e+05,-6.9244704423409931e-01,0.0000000000000000e+00,-3.1364382006852940e+05,-4.1672896582636682e+01,-4.1328110920856560e+01,3.3803104554235446e+01,-9.1983166604924105e-03,-9.1222132945849785e-03,7.4612442449499116e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,16,0,1.0000000000000000e+00,-3.1364331329816638e+05,-7.3931141591853966e-01,0.0000000000000000e+00,-3.1364405260958232e+05,-4.4493291276128112e+01,-4.4068915360086628e+01,3.6033928276179736e+01,-9.8208784891402716e-03,-9.7272071920609954e-03,7.9536671919936391e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,17,0,1.0000000000000000e+00,-3.1364355932701431e+05,-7.8618505721125420e-01,0.0000000000000000e+00,-3.1364434551207151e+05,-4.7314243832337141e+01,-4.6809872170701873e+01,3.8263943597534336e+01,-1.0443557526874859e-02,-1.0332228801388321e-02,8.4459068516874042e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,18,0,1.0000000000000000e+00,-3.1364385608598677e+05,-8.3306659062022614e-01,0.0000000000000000e+00,-3.1364468915257737e+05,-5.0135671351011425e+01,-4.9550917556843117e+01,4.0493574365917375e+01,-1.1066333259025755e-02,-1.0937261877584771e-02,8.9380550156599025e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,19,0,1.0000000000000000e+00,-3.1364419154571212e+05,-8.7995486091069597e-01,0.0000000000000000e+00,-3.1364507150057302e+05,-5.2957504307794487e+01,-5.2291999392717067e+01,4.2723255331836839e+01,-1.1689187783613693e-02,-1.1542292418642483e-02,9.4302056116268330e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,20,0,1.0000000000000000e+00,-3.1364455129918596e+05,-9.2684894971308440e-01,0.0000000000000000e+00,-3.1364547814813565e+05,-5.5779687433364003e+01,-5.5033078953440189e+01,4.4953436668136902e+01,-1.2312105947815177e-02,-1.2147308991623182e-02,9.9224556544475796e-03,1.3500000000000000e+02,1.3500000000000000e+02
3,21,0,1.0000000000000000e+00,-3.1364491857078433e+05,-9.7374822468865396e-01,0.0000000000000000e+00,-3.1364589231900900e+05,-5.8602182672316445e+01,-5.7774132074817388e+01,4.7184587136578330e+01,-1.2935075936636313e-02,-1.2752302925980393e-02,1.0414905892895952e-02,1.3500000000000000e+02,1.3500000000000000e+02
3,22,0,1.0000000000000000e+00,-3.1364527419815550e+05,-1.0206523371618887e+00,0.0000000000000000e+00,-3.1364629485049268e+05,-6.1424969040679173e+01,-6.0515149113898872e+01,4.9417202081894402e+01,-1.3558089155482022e-02,-1.3357268221009067e-02,1.0907662504430102e-02,1.3500000000000000e+02,1.3500000000000000e+02
3,23,0,1.0000000000000000e+00,-3.1364559658310970e+05,-1.0675611901850004e+00,0.0000000000000000e+00,-3.1364666414429987e+05,-6.4248040703964222e+01,-6.3256132478747290e+01,5.1651813694989187e+01,-1.4181139702246262e-02,-1.3962200899451913e-02,1.1400839276299408e-02,1.3500000000000000e+02,1.3500000000000000e+02
3,24,0,1.0000000000000000e+00,-3.1364586161129543e+05,-1.1144748620014042e+00,0.0000000000000000e+00,-3.1364697608615743e+05,-6.7071402371041742e+01,-6.5997092050564220e+01,5.3889003333799110e+01,-1.4804223233727503e-02,-1.4567097883065188e-02,1.1894560229757377e-02,1.3500000000000000e+02,1.3500000000000000e+02
3,25,0,1.0000000000000000e+00,-3.1364604254437733e+05,-1.1613936276509507e+00,0.0000000000000000e+00,-3.1364720393800497e+05,-6.9895070594388017e+01,-6.8738046565143179e+01,5.6129420677613091e+01,-1.5427337116936314e-02,-1.5171957165249288e-02,1.2388963736755991e-02,1.3500000000000000e+02,1.3500000000000000e+02
3,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
4,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
4,1,0,1.0000000000000000e+00,-3.1364608015282283e+05,-4.2042144872884761e-02,0.0000000000000000e+00,-3.1364612219496770e+05,-2.5301851400206092e+00,-2.9986826039871808e+00,2.2969408369034872e+00,-5.5840778820815762e-04,-6.6180442448457390e-04,5.0693114590413856e-04,1.3500000000000000e+02,1.3500000000000000e+02
4,2,0,1.0000000000000000e+00,-3.1364588960045634e+05,-8.8629704340125987e-02,0.0000000000000000e+00,-3.1364597823016066e+05,-5.3339207234564059e+00,-5.7289117992561893e+00,4.6148097275080886e+00,-1.1772293863883307e-03,-1.2644063666812299e-03,1.0185171294208584e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,3,0,1.0000000000000000e+00,-3.1364561236618378e+05,-1.3524845421043374e-01,0.0000000000000000e+00,-3.1364574761463801e+05,-8.1395334084623929e+00,-8.4606131778751710e+00,6.9201175795025254e+00,-1.7965009575951815e-03,-1.8673674414915182e-03,1.5273600136983792e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,4,0,1.0000000000000000e+00,-3.1364527776023105e+05,-1.8190418423978758e-01,0.0000000000000000e+00,-3.1364545966441528e+05,-1.0947371634323138e+01,-1.1194074515601942e+01,9.2141174016947467e+00,-2.4162923502694515e-03,-2.4707443506888438e-03,2.0337302994625343e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,5,0,1.0000000000000000e+00,-3.1364491199645202e+05,-2.2859573953216858e-01,0.0000000000000000e+00,-3.1364514059219154e+05,-1.3757365896878005e+01,-1.3929192776163307e+01,1.1497665172494234e+01,-3.0365822668941391e-03,-3.0745086009412634e-03,2.5378118482263651e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,6,0,1.0000000000000000e+00,-3.1364453820912406e+05,-2.7532151501173874e-01,0.0000000000000000e+00,-3.1364481353063905e+05,-1.6569419599267416e+01,-1.6665852645889252e+01,1.3771536021776964e+01,-3.6573442893356473e-03,-3.6786298177908022e-03,3.0397714490164171e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,7,0,1.0000000000000000e+00,-3.1364417650900339e+05,-3.2207921492198821e-01,0.0000000000000000e+00,-3.1364449858821830e+05,-1.9383394578085316e+01,-1.9403909940390914e+01,1.6036461136079339e+01,-4.2785435540750837e-03,-4.2830719596027396e-03,3.5397668425695013e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,8,0,1.0000000000000000e+00,-3.1364384404661576e+05,-3.6886601136633518e-01,0.0000000000000000e+00,-3.1364421291262715e+05,-2.2199120644673155e+01,-2.2143199058902336e+01,1.8293144255832274e+01,-4.9001387012572459e-03,-4.8877948102060021e-03,4.0379502220145354e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,9,0,1.0000000000000000e+00,-3.1364355508202186e+05,-4.1567873067884087e-01,0.0000000000000000e+00,-3.1364397076075256e+05,-2.5016406801290085e+01,-2.4883542702299305e+01,2.0542277404193769e+01,-5.5220842091380498e-03,-5.4927559867108192e-03,4.5344715799705464e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,10,0,1.0000000000000000e+00,-3.1364332104528364e+05,-4.6251383135353674e-01,0.0000000000000000e+00,-3.1364378355911496e+05,-2.7835039912846906e+01,-2.7624748605712146e+01,2.2784546276585210e+01,-6.1443300022028030e-03,-6.0979101230980420e-03,5.0294798107757494e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,11,0,1.0000000000000000e+00,-3.1364315058086661e+05,-5.0936744696204228e-01,0.0000000000000000e+00,-3.1364365994831355e+05,-3.0654787289772454e+01,-3.0366610848690264e+01,2.5020638257050031e+01,-6.7668219268749033e-03,-6.7032090679145558e-03,5.5231243975618523e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,12,0,1.0000000000000000e+00,-3.1364304958881356e+05,-5.5623482458469342e-01,0.0000000000000000e+00,-3.1364360582363815e+05,-3.3475362891636777e+01,-3.3108876440046828e+01,2.7251221323200507e+01,-7.3894941779586451e-03,-7.3085943977504002e-03,6.0155506592091948e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,13,0,1.0000000000000000e+00,-3.1364302125379525e+05,-6.0311168139878846e-01,0.0000000000000000e+00,-3.1364362436547666e+05,-3.6296508969409288e+01,-3.5851318036253659e+01,2.9476980595249614e+01,-8.0122871601420349e-03,-7.9140133123584717e-03,6.5069076847617865e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,14,0,1.0000000000000000e+00,-3.1364306611585361e+05,-6.4999758189615442e-01,0.0000000000000000e+00,-3.1364371611343551e+05,-3.9118199313440627e+01,-3.8593945525189810e+01,3.1698850531947688e+01,-8.6351923634387425e-03,-8.5194653517597606e-03,6.9973995952623347e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,15,0,1.0000000000000000e+00,-3.1364318211223755e+05,-6.9688680058778230e-01,0.0000000000000000e+00,-3.1364387899903813e+05,-4.1940089352105289e+01,-4.1336458833973673e+01,3.3917513983200585e+01,-9.2581307145239416e-03,-9.1248813503363602e-03,7.4871747490066311e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,16,0,1.0000000000000000e+00,-3.1364336462788924e+05,-7.4377557738635480e-01,0.0000000000000000e+00,-3.1364410840346664e+05,-4.4761952795710883e+01,-4.4078672696170720e+01,3.6133755483222053e+01,-9.8810488512828757e-03,-9.7302170930376741e-03,7.9764036376947199e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,17,0,1.0000000000000000e+00,-3.1364360656169604e+05,-7.9066057137845025e-01,0.0000000000000000e+00,-3.1364439722226741e+05,-4.7583588581319013e+01,-4.6820427185456694e+01,3.8348389505888704e+01,-1.0503898529351945e-02,-1.0335433516462952e-02,8.4652630064992480e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,18,0,1.0000000000000000e+00,-3.1364389838608005e+05,-8.3753876099760349e-01,0.0000000000000000e+00,-3.1364473592484102e+05,-5.0404814864946673e+01,-4.9561579949086997e+01,4.0562247929326460e+01,-1.1126635178691269e-02,-1.0940494880312158e-02,8.9539329912529057e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,19,0,1.0000000000000000e+00,-3.1364422819799813e+05,-8.8440751948914009e-01,0.0000000000000000e+00,-3.1364511260551761e+05,-5.3225473563191414e+01,-5.2302009432629653e+01,4.2776184221898049e+01,-1.1749218791811971e-02,-1.1545369368030349e-02,9.4425979489923036e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,20,0,1.0000000000000000e+00,-3.1364458175571961e+05,-9.3126463937753801e-01,0.0000000000000000e+00,-3.1364551302035898e+05,-5.6045431825734099e+01,-5.5041618032832581e+01,4.4991082315144666e+01,-1.2371614132117752e-02,-1.2150029669268224e-02,9.9314483207129101e-03,1.3500000000000000e+02,1.3500000000000000e+02
4,21,0,1.0000000000000000e+00,-3.1364494249763212e+05,-9.7810841968257844e-01,0.0000000000000000e+00,-3.1364592060605180e+05,-5.8864587284174860e+01,-5.7780333925859402e+01,4.7207863104556850e+01,-1.2993791760335638e-02,-1.2754453254734951e-02,1.0420681957213898e-02,1.3500000000000000e+02,1.3500000000000000e+02
4,22,0,1.0000000000000000e+00,-3.1364529153801466e+05,-1.0249376520684956e+00,0.0000000000000000e+00,-3.1364631647566671e+05,-6.1682867218461269e+01,-6.0518110522572783e+01,4.9427500196308763e+01,-1.3615727674718246e-02,-1.3358622084565397e-02,1.0910507449848261e-02,1.3500000000000000e+02,1.3500000000000000e+02
4,23,0,1.0000000000000000e+00,-3.1364560763853742e+05,-1.0717515459594222e+00,0.0000000000000000e+00,-3.1364667939008336e+05,-6.4500224050177152e+01,-6.3254921008532698e+01,5.1651039928621586e+01,-1.4237402103667113e-02,-1.3962521195795861e-02,1.1401148373752529e-02,1.3500000000000000e+02,1.3500000000000000e+02
4,24,0,1.0000000000000000e+00,-3.1364586715938844e+05,-1.1185496126850112e+00,0.0000000000000000e+00,-3.1364698570900114e+05,-6.7316628370186265e+01,-6.5990751448735452e+01,5.3879627510970124e+01,-1.4858797725960654e-02,-1.4566136945669965e-02,1.1892848856497100e-02,1.3500000000000000e+02,1.3500000000000000e+02
4,25,0,1.0000000000000000e+00,-3.1364604400988028e+05,-1.1653358057960057e+00,0.0000000000000000e+00,-3.1364720934568607e+05,-7.0132318111376179e+01,-6.8725843000228338e+01,5.6114740532118475e+01,-1.5479954376473166e-02,-1.5169510188422266e-02,1.2385924872828623e-02,1.3500000000000000e+02,1.3500000000000000e+02
4,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
5,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
5,1,0,1.0000000000000000e+00,-3.1364608202681685e+05,-4.6911325989365496e-02,0.0000000000000000e+00,-3.1364612893814285e+05,-2.8232213337933771e+00,-2.9665774257258537e+00,2.3279970948552244e+00,-6.2309470542860120e-04,-6.5473389035713189e-04,5.1379700439867020e-04,1.3500000000000000e+02,1.3500000000000000e+02
5,2,0,1.0000000000000000e+00,-3.1364589782243915e+05,-9.3524349321001551e-02,0.0000000000000000e+00,-3.1364599134678848e+05,-5.6284893795349751e+00,-5.6967827534607824e+00,4.6936371626077591e+00,-1.2422958892434309e-03,-1.2573693080543597e-03,1.0359593417567339e-03,1.3500000000000000e+02,1.3500000000000000e+02
5,3,0,1.0000000000000000e+00,-3.1364562894038018e+05,-1.4017017429301326e-01,0.0000000000000000e+00,-3.1364576911055448e+05,-8.4357314948849513e+00,-8.4286745872932620e+00,7.0378030990956022e+00,-1.8619873498233028e-03,-1.8604297050982940e-03,1.5534278620661535e-03,1.3500000000000000e+02,1.3500000000000000e+02
5,4,0,1.0000000000000000e+00,-3.1364530340656702e+05,-1.8686756671950225e-01,0.0000000000000000e+00,-3.1364549027413374e+05,-1.1246077045011763e+01,-1.1163273379631764e+01,9.3631354013967858e+00,-2.4824066969054768e-03,-2.4641290012570372e-03,2.0667749235071882e-03,1.3500000000000000e+02,1.3500000000000000e+02
5,5,0,1.0000000000000000e+00,-3.1364494660319656e+05,-2.3361580238518109e-01,0.0000000000000000e+00,-3.1364518021899892e+05,-1.4059482444942685e+01,-1.3900483042566426e+01,1.1671201634117338e+01,-3.1035344885501949e-03,-3.0684364590981158e-03,2.5763378514218286e-03,1.3500000000000000e+02,1.3500000000000000e+02
5,6,0,1.0000000000000000e+00,-3.1364458115075622e+05,-2.8041100574959033e-01,0.0000000000000000e+00,-3.1364486156176199e+05,-1.6875714456529963e+01,-1.6640045500812885e+01,1.3963304411881827e+01,-3.7253108431713842e-03,-3.6732869648109638e-03,3.0823968648010791e-03,1.3500000000000000e+02,1.3500000000000000e+02
5,7,0,1.0000000000000000e+00,-3.1364422685018438e+05,-3.2724828235884107e-01,0.0000000000000000e+00,-3.1364455409846676e+05,-1.9694478521378969e+01,-1.9381661298908487e+01,1.6240665680115857e+01,-4.3476635466430874e-03,-4.2786074386877175e-03,3.5852155249507605e-03,1.3500000000000000e+02,1.3500000000000000e+02
5,8,0,1.0000000000000000e+00,-3.1364390067273588e+05,-3.7412210483911357e-01,0.0000000000000000e+00,-3.1364427479484072e+05,-2.2515441990724465e+01,-2.2125009550348402e+01,1.8504461073518630e+01,-4.9705129172879703e-03,-4.8843209833691528e-03,4.0850480675115233e-03,1.3500000000000000e+02,1.3500000000000000e+02
